SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6d:83:11,-83,0,396,581
eduroam,44:12:44:6d:eb:f1,-77,0,396,581
eduroam,44:12:44:6a:05:b1,-66,0,396,581
eduroam,44:12:44:6a:68:11,-84,0,396,581
eduroam,44:12:44:6d:39:a1,-69,0,396,581
eduroam,44:12:44:6d:cd:91,-86,0,396,581
eduroam,44:12:44:6d:cd:b1,-68,0,396,581
eduroam,44:12:44:69:70:41,-77,0,396,581
eduroam,44:12:44:6d:39:c1,-59,0,396,581
eduroam,44:12:44:6a:05:d1,-60,0,396,581
eduroam,44:12:44:6d:16:e1,-72,0,396,581
eduroam,44:12:44:6e:6d:11,-80,0,396,581
eduroam,44:12:44:6a:d0:81,-76,0,396,581
eduroam,44:12:44:6c:c7:a1,-76,0,396,581
eduroam,44:12:44:6e:f8:91,-83,0,396,581
eduroam,44:12:44:6a:77:41,-82,0,396,581
eduroam,44:12:44:6a:57:d1,-76,0,396,581
eduroam,44:12:44:6e:07:71,-64,0,396,581
eduroam,44:12:44:6e:07:51,-73,0,396,581
eduroam,44:12:44:6e:bf:41,-80,0,396,581
eduroam,44:12:44:6c:c7:c1,-74,0,396,581
IllinoisNet,44:12:44:6e:bf:60,-72,0,396,581
IllinoisNet,44:12:44:6d:9b:40,-81,0,396,581
IllinoisNet,44:12:44:6d:cd:90,-85,0,396,581
IllinoisNet,44:12:44:6e:bf:40,-83,0,396,581
IllinoisNet,44:12:44:6a:57:d0,-77,0,396,581
IllinoisNet,44:12:44:6a:77:40,-81,0,396,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,396,581
IllinoisNet,44:12:44:6c:c7:c0,-74,0,396,581
IllinoisNet,44:12:44:69:70:60,-69,0,396,581
IllinoisNet,44:12:44:6b:96:20,-85,0,396,581
IllinoisNet,44:12:44:6e:07:70,-63,0,396,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,396,581
IllinoisNet,44:12:44:6a:57:f0,-69,0,396,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,396,581
IllinoisNet,44:12:44:6d:eb:f0,-78,0,396,581
IllinoisNet,44:12:44:6d:39:a0,-59,0,396,581
IllinoisNet,44:12:44:6d:cd:b0,-69,0,396,581
IllinoisNet,44:12:44:6d:16:e0,-73,0,396,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,396,581
IllinoisNet,44:12:44:6d:39:c0,-59,0,396,581
IllinoisNet,44:12:44:6d:83:10,-83,0,396,581
IllinoisNet,44:12:44:6d:ec:10,-67,0,396,581
IllinoisNet,44:12:44:6a:05:d0,-60,0,396,581
IllinoisNet,44:12:44:6a:d0:80,-80,0,396,581
IllinoisNet,44:12:44:69:70:40,-77,0,396,581
IllinoisNet,44:12:44:6c:c7:a0,-80,0,396,581
IllinoisNet,44:12:44:6a:05:b0,-67,0,396,581
IllinoisNet,44:12:44:6e:07:50,-68,0,396,581
IllinoisNet,44:12:44:6d:9b:20,-87,0,396,581
IllinoisNet,44:12:44:6a:68:10,-84,0,396,581
IllinoisNet,44:12:44:6e:2f:30,-84,0,396,581
eduroam,44:12:44:6d:ec:11,-69,1,396,581
eduroam,44:12:44:6e:bf:61,-75,0,396,581
eduroam,cc:88:c7:74:69:e1,-81,0,396,581
eduroam,44:12:44:6a:4b:f1,-80,0,396,581
eduroam,44:12:44:6d:9b:41,-81,0,396,581
eduroam,44:12:44:6d:16:c1,-85,0,396,581
eduroam,44:12:44:6a:d0:61,-80,0,396,581
eduroam,44:12:44:69:70:61,-70,0,396,581
eduroam,44:12:44:6b:96:21,-86,0,396,581
eduroam,44:12:44:6e:2f:31,-84,0,396,581
eduroam,44:12:44:6a:57:f1,-72,0,396,581
eduroam,44:12:44:6d:83:11,-83,0,396,581
eduroam,44:12:44:6d:eb:f1,-76,0,396,581
eduroam,44:12:44:6a:05:b1,-75,0,396,581
eduroam,44:12:44:6a:68:11,-84,0,396,581
eduroam,44:12:44:6d:39:a1,-60,0,396,581
eduroam,44:12:44:6d:cd:91,-79,0,396,581
eduroam,44:12:44:6d:cd:b1,-72,0,396,581
eduroam,44:12:44:69:70:41,-84,0,396,581
eduroam,44:12:44:6d:39:c1,-39,0,396,581
eduroam,44:12:44:6a:05:d1,-64,0,396,581
eduroam,44:12:44:6d:16:e1,-77,0,396,581
eduroam,44:12:44:6e:6d:11,-80,0,396,581
eduroam,44:12:44:6a:d0:81,-76,0,396,581
eduroam,44:12:44:6c:c7:a1,-73,0,396,581
eduroam,44:12:44:6e:f8:91,-83,0,396,581
eduroam,44:12:44:6a:77:41,-82,0,396,581
eduroam,44:12:44:6a:57:d1,-77,0,396,581
eduroam,44:12:44:6e:07:71,-64,0,396,581
eduroam,44:12:44:6e:07:51,-70,0,396,581
eduroam,44:12:44:6e:bf:41,-84,0,396,581
eduroam,44:12:44:6c:c7:c1,-73,0,396,581
IllinoisNet,cc:88:c7:74:69:e2,-82,0,396,581
IllinoisNet,44:12:44:6e:bf:60,-75,0,396,581
IllinoisNet,44:12:44:6d:9b:40,-81,0,396,581
IllinoisNet,44:12:44:6d:cd:90,-85,0,396,581
IllinoisNet,44:12:44:6e:bf:40,-83,0,396,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,396,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,396,581
IllinoisNet,44:12:44:6a:77:40,-81,0,396,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,396,581
IllinoisNet,44:12:44:6c:c7:c0,-73,0,396,581
IllinoisNet,44:12:44:69:70:60,-69,0,396,581
IllinoisNet,44:12:44:6b:96:20,-85,0,396,581
IllinoisNet,44:12:44:6e:07:70,-68,0,396,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,396,581
IllinoisNet,44:12:44:6a:57:f0,-71,0,396,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,396,581
IllinoisNet,44:12:44:6d:eb:f0,-76,0,396,581
IllinoisNet,44:12:44:6d:39:a0,-60,0,396,581
IllinoisNet,44:12:44:6d:cd:b0,-72,0,396,581
IllinoisNet,44:12:44:6d:16:e0,-78,0,396,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,396,581
IllinoisNet,44:12:44:6d:39:c0,-39,0,396,581
IllinoisNet,44:12:44:6d:83:10,-83,0,396,581
IllinoisNet,44:12:44:6d:ec:10,-63,0,396,581
IllinoisNet,44:12:44:6a:05:d0,-64,0,396,581
IllinoisNet,44:12:44:6a:d0:80,-80,0,396,581
IllinoisNet,44:12:44:69:70:40,-85,0,396,581
IllinoisNet,44:12:44:6c:c7:a0,-74,0,396,581
IllinoisNet,44:12:44:6a:05:b0,-74,0,396,581
IllinoisNet,44:12:44:6e:07:50,-70,0,396,581
IllinoisNet,44:12:44:6d:9b:20,-87,0,396,581
IllinoisNet,44:12:44:6a:68:10,-84,0,396,581
IllinoisNet,44:12:44:6e:2f:30,-84,0,396,581
eduroam,44:12:44:6d:ec:11,-69,1,396,581
eduroam,44:12:44:6e:bf:61,-75,0,396,581
eduroam,cc:88:c7:74:69:e1,-81,0,396,581
eduroam,44:12:44:6a:4b:f1,-80,0,396,581
eduroam,44:12:44:6d:9b:41,-81,0,396,581
eduroam,44:12:44:6d:16:c1,-85,0,396,581
eduroam,44:12:44:6a:d0:61,-80,0,396,581
eduroam,44:12:44:69:70:61,-70,0,396,581
eduroam,44:12:44:6b:96:21,-86,0,396,581
eduroam,44:12:44:6e:2f:31,-84,0,396,581
eduroam,44:12:44:6a:57:f1,-72,0,396,581
eduroam,44:12:44:6d:83:11,-83,0,396,581
eduroam,44:12:44:6d:eb:f1,-76,0,396,581
eduroam,44:12:44:6a:05:b1,-75,0,396,581
eduroam,44:12:44:6a:68:11,-84,0,396,581
eduroam,44:12:44:6d:39:a1,-60,0,396,581
eduroam,44:12:44:6d:cd:91,-79,0,396,581
eduroam,44:12:44:6d:cd:b1,-72,0,396,581
eduroam,44:12:44:69:70:41,-84,0,396,581
eduroam,44:12:44:6d:39:c1,-39,0,396,581
eduroam,44:12:44:6a:05:d1,-64,0,396,581
eduroam,44:12:44:6d:16:e1,-77,0,396,581
eduroam,44:12:44:6e:6d:11,-80,0,396,581
eduroam,44:12:44:6a:d0:81,-76,0,396,581
eduroam,44:12:44:6c:c7:a1,-73,0,396,581
eduroam,44:12:44:6e:f8:91,-83,0,396,581
eduroam,44:12:44:6a:77:41,-82,0,396,581
eduroam,44:12:44:6a:57:d1,-77,0,396,581
eduroam,44:12:44:6e:07:71,-64,0,396,581
eduroam,44:12:44:6e:07:51,-70,0,396,581
eduroam,44:12:44:6e:bf:41,-84,0,396,581
eduroam,44:12:44:6c:c7:c1,-73,0,396,581
IllinoisNet,cc:88:c7:74:69:e2,-82,0,396,581
IllinoisNet,44:12:44:6e:bf:60,-75,0,396,581
IllinoisNet,44:12:44:6d:9b:40,-81,0,396,581
IllinoisNet,44:12:44:6d:cd:90,-85,0,396,581
IllinoisNet,44:12:44:6e:bf:40,-83,0,396,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,396,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,396,581
IllinoisNet,44:12:44:6a:77:40,-81,0,396,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,396,581
IllinoisNet,44:12:44:6c:c7:c0,-73,0,396,581
IllinoisNet,44:12:44:69:70:60,-69,0,396,581
IllinoisNet,44:12:44:6b:96:20,-85,0,396,581
IllinoisNet,44:12:44:6e:07:70,-68,0,396,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,396,581
IllinoisNet,44:12:44:6a:57:f0,-71,0,396,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,396,581
IllinoisNet,44:12:44:6d:eb:f0,-76,0,396,581
IllinoisNet,44:12:44:6d:39:a0,-60,0,396,581
IllinoisNet,44:12:44:6d:cd:b0,-72,0,396,581
IllinoisNet,44:12:44:6d:16:e0,-78,0,396,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,396,581
IllinoisNet,44:12:44:6d:39:c0,-39,0,396,581
IllinoisNet,44:12:44:6d:83:10,-83,0,396,581
IllinoisNet,44:12:44:6d:ec:10,-63,0,396,581
IllinoisNet,44:12:44:6a:05:d0,-64,0,396,581
IllinoisNet,44:12:44:6a:d0:80,-80,0,396,581
IllinoisNet,44:12:44:69:70:40,-85,0,396,581
IllinoisNet,44:12:44:6c:c7:a0,-74,0,396,581
IllinoisNet,44:12:44:6a:05:b0,-74,0,396,581
IllinoisNet,44:12:44:6e:07:50,-70,0,396,581
IllinoisNet,44:12:44:6d:9b:20,-87,0,396,581
IllinoisNet,44:12:44:6a:68:10,-84,0,396,581
IllinoisNet,44:12:44:6e:2f:30,-84,0,396,581
eduroam,44:12:44:6d:ec:11,-64,1,396,581
eduroam,44:12:44:6e:bf:61,-72,0,396,581
eduroam,cc:88:c7:74:69:e1,-81,0,396,581
eduroam,44:12:44:6a:4b:f1,-78,0,396,581
eduroam,44:12:44:6d:9b:41,-81,0,396,581
eduroam,44:12:44:6d:16:c1,-85,0,396,581
eduroam,44:12:44:6a:d0:61,-80,0,396,581
eduroam,44:12:44:69:70:61,-70,0,396,581
eduroam,44:12:44:6b:96:21,-86,0,396,581
eduroam,44:12:44:6e:2f:31,-84,0,396,581
eduroam,44:12:44:6a:57:f1,-70,0,396,581
eduroam,44:12:44:6d:83:11,-80,0,396,581
eduroam,44:12:44:6d:eb:f1,-73,0,396,581
eduroam,44:12:44:6a:05:b1,-66,0,396,581
eduroam,44:12:44:6a:68:11,-84,0,396,581
eduroam,44:12:44:6d:39:a1,-60,0,396,581
eduroam,44:12:44:6d:cd:91,-79,0,396,581
eduroam,44:12:44:6d:cd:b1,-71,0,396,581
eduroam,44:12:44:69:70:41,-78,0,396,581
eduroam,44:12:44:6d:39:c1,-55,0,396,581
eduroam,44:12:44:6a:05:d1,-60,0,396,581
eduroam,44:12:44:6d:16:e1,-72,0,396,581
eduroam,44:12:44:6e:6d:11,-80,0,396,581
eduroam,44:12:44:6a:d0:81,-74,0,396,581
eduroam,44:12:44:6c:c7:a1,-81,0,396,581
eduroam,44:12:44:6e:f8:91,-83,0,396,581
eduroam,44:12:44:6a:77:41,-82,0,396,581
eduroam,44:12:44:6a:57:d1,-76,0,396,581
eduroam,44:12:44:6e:07:71,-63,0,396,581
eduroam,44:12:44:6e:07:51,-67,0,396,581
eduroam,44:12:44:6e:bf:41,-84,0,396,581
eduroam,44:12:44:6c:c7:c1,-74,0,396,581
IllinoisNet,cc:88:c7:74:69:e2,-83,0,396,581
IllinoisNet,44:12:44:6e:bf:60,-72,0,396,581
IllinoisNet,44:12:44:6d:9b:40,-82,0,396,581
IllinoisNet,44:12:44:6d:cd:90,-85,0,396,581
IllinoisNet,44:12:44:6e:bf:40,-82,0,396,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,396,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,396,581
IllinoisNet,44:12:44:6a:77:40,-81,0,396,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,396,581
IllinoisNet,44:12:44:6c:c7:c0,-74,0,396,581
IllinoisNet,44:12:44:69:70:60,-70,0,396,581
IllinoisNet,44:12:44:6b:96:20,-85,0,396,581
IllinoisNet,44:12:44:6e:07:70,-68,0,396,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,396,581
IllinoisNet,44:12:44:6a:57:f0,-70,0,396,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,396,581
IllinoisNet,44:12:44:6d:eb:f0,-74,0,396,581
IllinoisNet,44:12:44:6d:39:a0,-62,0,396,581
IllinoisNet,44:12:44:6d:cd:b0,-71,0,396,581
IllinoisNet,44:12:44:6d:16:e0,-72,0,396,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,396,581
IllinoisNet,44:12:44:6d:39:c0,-55,0,396,581
IllinoisNet,44:12:44:6d:83:10,-79,0,396,581
IllinoisNet,44:12:44:6d:ec:10,-66,0,396,581
IllinoisNet,44:12:44:6a:05:d0,-60,0,396,581
IllinoisNet,44:12:44:6a:d0:80,-73,0,396,581
IllinoisNet,44:12:44:69:70:40,-78,0,396,581
IllinoisNet,44:12:44:6c:c7:a0,-74,0,396,581
IllinoisNet,44:12:44:6a:05:b0,-67,0,396,581
IllinoisNet,44:12:44:6e:07:50,-67,0,396,581
IllinoisNet,44:12:44:6d:9b:20,-87,0,396,581
IllinoisNet,44:12:44:6a:68:10,-84,0,396,581
IllinoisNet,44:12:44:6e:2f:30,-84,0,396,581
eduroam,44:12:44:6d:ec:11,-64,1,396,581
eduroam,44:12:44:6e:bf:61,-72,0,396,581
eduroam,cc:88:c7:74:69:e1,-81,0,396,581
eduroam,44:12:44:6a:4b:f1,-78,0,396,581
eduroam,44:12:44:6d:9b:41,-81,0,396,581
eduroam,44:12:44:6d:16:c1,-85,0,396,581
eduroam,44:12:44:6a:d0:61,-80,0,396,581
eduroam,44:12:44:69:70:61,-70,0,396,581
eduroam,44:12:44:6b:96:21,-86,0,396,581
eduroam,44:12:44:6e:2f:31,-84,0,396,581
eduroam,44:12:44:6a:57:f1,-70,0,396,581
eduroam,44:12:44:6d:83:11,-80,0,396,581
eduroam,44:12:44:6d:eb:f1,-73,0,396,581
eduroam,44:12:44:6a:05:b1,-66,0,396,581
eduroam,44:12:44:6a:68:11,-84,0,396,581
eduroam,44:12:44:6d:39:a1,-60,0,396,581
eduroam,44:12:44:6d:cd:91,-79,0,396,581
eduroam,44:12:44:6d:cd:b1,-71,0,396,581
eduroam,44:12:44:69:70:41,-78,0,396,581
eduroam,44:12:44:6d:39:c1,-55,0,396,581
eduroam,44:12:44:6a:05:d1,-60,0,396,581
eduroam,44:12:44:6d:16:e1,-72,0,396,581
eduroam,44:12:44:6e:6d:11,-80,0,396,581
eduroam,44:12:44:6a:d0:81,-74,0,396,581
eduroam,44:12:44:6c:c7:a1,-81,0,396,581
eduroam,44:12:44:6e:f8:91,-83,0,396,581
eduroam,44:12:44:6a:77:41,-82,0,396,581
eduroam,44:12:44:6a:57:d1,-76,0,396,581
eduroam,44:12:44:6e:07:71,-63,0,396,581
eduroam,44:12:44:6e:07:51,-67,0,396,581
eduroam,44:12:44:6e:bf:41,-84,0,396,581
eduroam,44:12:44:6c:c7:c1,-74,0,396,581
IllinoisNet,cc:88:c7:74:69:e2,-83,0,396,581
IllinoisNet,44:12:44:6e:bf:60,-72,0,396,581
IllinoisNet,44:12:44:6d:9b:40,-82,0,396,581
IllinoisNet,44:12:44:6d:cd:90,-85,0,396,581
IllinoisNet,44:12:44:6e:bf:40,-82,0,396,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,396,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,396,581
IllinoisNet,44:12:44:6a:77:40,-81,0,396,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,396,581
IllinoisNet,44:12:44:6c:c7:c0,-74,0,396,581
IllinoisNet,44:12:44:69:70:60,-70,0,396,581
IllinoisNet,44:12:44:6b:96:20,-85,0,396,581
IllinoisNet,44:12:44:6e:07:70,-68,0,396,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,396,581
IllinoisNet,44:12:44:6a:57:f0,-70,0,396,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,396,581
IllinoisNet,44:12:44:6d:eb:f0,-74,0,396,581
IllinoisNet,44:12:44:6d:39:a0,-62,0,396,581
IllinoisNet,44:12:44:6d:cd:b0,-71,0,396,581
IllinoisNet,44:12:44:6d:16:e0,-72,0,396,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,396,581
IllinoisNet,44:12:44:6d:39:c0,-55,0,396,581
IllinoisNet,44:12:44:6d:83:10,-79,0,396,581
IllinoisNet,44:12:44:6d:ec:10,-66,0,396,581
IllinoisNet,44:12:44:6a:05:d0,-60,0,396,581
IllinoisNet,44:12:44:6a:d0:80,-73,0,396,581
IllinoisNet,44:12:44:69:70:40,-78,0,396,581
IllinoisNet,44:12:44:6c:c7:a0,-74,0,396,581
IllinoisNet,44:12:44:6a:05:b0,-67,0,396,581
IllinoisNet,44:12:44:6e:07:50,-67,0,396,581
IllinoisNet,44:12:44:6d:9b:20,-87,0,396,581
IllinoisNet,44:12:44:6a:68:10,-84,0,396,581
IllinoisNet,44:12:44:6e:2f:30,-84,0,396,581
eduroam,44:12:44:6d:ec:11,-69,1,364,581
eduroam,44:12:44:6e:bf:61,-79,0,364,581
eduroam,cc:88:c7:74:69:e1,-87,0,364,581
eduroam,44:12:44:6a:4b:f1,-78,0,364,581
eduroam,44:12:44:6d:9b:41,-85,0,364,581
eduroam,44:12:44:6d:16:c1,-85,0,364,581
eduroam,44:12:44:6a:d0:61,-80,0,364,581
eduroam,44:12:44:69:70:61,-74,0,364,581
eduroam,44:12:44:6b:96:21,-86,0,364,581
eduroam,44:12:44:6a:57:f1,-66,0,364,581
eduroam,44:12:44:6d:83:11,-82,0,364,581
eduroam,44:12:44:6d:eb:f1,-72,0,364,581
eduroam,44:12:44:6a:05:b1,-73,0,364,581
eduroam,44:12:44:6a:68:11,-83,0,364,581
eduroam,44:12:44:6d:39:a1,-54,0,364,581
eduroam,44:12:44:6d:cd:91,-83,0,364,581
eduroam,44:12:44:6d:cd:b1,-74,0,364,581
eduroam,44:12:44:69:70:41,-84,0,364,581
eduroam,44:12:44:6d:39:c1,-51,0,364,581
eduroam,44:12:44:6a:05:d1,-62,0,364,581
eduroam,44:12:44:6d:16:e1,-82,0,364,581
eduroam,44:12:44:6e:6d:11,-80,0,364,581
eduroam,44:12:44:6a:d0:81,-74,0,364,581
eduroam,44:12:44:6c:c7:a1,-80,0,364,581
eduroam,44:12:44:6e:f8:91,-83,0,364,581
eduroam,44:12:44:6a:57:d1,-77,0,364,581
eduroam,44:12:44:6e:07:71,-61,0,364,581
eduroam,44:12:44:6e:07:51,-69,0,364,581
eduroam,44:12:44:6e:bf:41,-85,0,364,581
eduroam,44:12:44:6c:c7:c1,-71,0,364,581
IllinoisNet,cc:88:c7:74:69:e2,-83,0,364,581
IllinoisNet,44:12:44:6e:bf:60,-79,0,364,581
IllinoisNet,44:12:44:6d:9b:40,-84,0,364,581
IllinoisNet,44:12:44:6d:cd:90,-83,0,364,581
IllinoisNet,44:12:44:6e:bf:40,-84,0,364,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,364,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,364,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,364,581
IllinoisNet,44:12:44:6c:c7:c0,-71,0,364,581
IllinoisNet,44:12:44:69:70:60,-74,0,364,581
IllinoisNet,44:12:44:6b:96:20,-85,0,364,581
IllinoisNet,44:12:44:6e:07:70,-60,0,364,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,364,581
IllinoisNet,44:12:44:6a:57:f0,-66,0,364,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,364,581
IllinoisNet,44:12:44:6d:eb:f0,-73,0,364,581
IllinoisNet,44:12:44:6d:39:a0,-54,0,364,581
IllinoisNet,44:12:44:6d:cd:b0,-73,0,364,581
IllinoisNet,44:12:44:6d:16:e0,-82,0,364,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,364,581
IllinoisNet,44:12:44:6d:39:c0,-51,0,364,581
IllinoisNet,44:12:44:6d:83:10,-85,0,364,581
IllinoisNet,44:12:44:6d:ec:10,-65,0,364,581
IllinoisNet,44:12:44:6a:05:d0,-62,0,364,581
IllinoisNet,44:12:44:6a:d0:80,-73,0,364,581
IllinoisNet,44:12:44:69:70:40,-83,0,364,581
IllinoisNet,44:12:44:6c:c7:a0,-81,0,364,581
IllinoisNet,44:12:44:6a:05:b0,-76,0,364,581
IllinoisNet,44:12:44:6e:07:50,-70,0,364,581
IllinoisNet,44:12:44:6a:68:10,-84,0,364,581
eduroam,44:12:44:6d:ec:11,-69,1,364,581
eduroam,44:12:44:6e:bf:61,-79,0,364,581
eduroam,cc:88:c7:74:69:e1,-87,0,364,581
eduroam,44:12:44:6a:4b:f1,-78,0,364,581
eduroam,44:12:44:6d:9b:41,-85,0,364,581
eduroam,44:12:44:6d:16:c1,-85,0,364,581
eduroam,44:12:44:6a:d0:61,-80,0,364,581
eduroam,44:12:44:69:70:61,-74,0,364,581
eduroam,44:12:44:6b:96:21,-86,0,364,581
eduroam,44:12:44:6a:57:f1,-66,0,364,581
eduroam,44:12:44:6d:83:11,-82,0,364,581
eduroam,44:12:44:6d:eb:f1,-72,0,364,581
eduroam,44:12:44:6a:05:b1,-73,0,364,581
eduroam,44:12:44:6a:68:11,-83,0,364,581
eduroam,44:12:44:6d:39:a1,-54,0,364,581
eduroam,44:12:44:6d:cd:91,-83,0,364,581
eduroam,44:12:44:6d:cd:b1,-74,0,364,581
eduroam,44:12:44:69:70:41,-84,0,364,581
eduroam,44:12:44:6d:39:c1,-51,0,364,581
eduroam,44:12:44:6a:05:d1,-62,0,364,581
eduroam,44:12:44:6d:16:e1,-82,0,364,581
eduroam,44:12:44:6e:6d:11,-80,0,364,581
eduroam,44:12:44:6a:d0:81,-74,0,364,581
eduroam,44:12:44:6c:c7:a1,-80,0,364,581
eduroam,44:12:44:6e:f8:91,-83,0,364,581
eduroam,44:12:44:6a:57:d1,-77,0,364,581
eduroam,44:12:44:6e:07:71,-61,0,364,581
eduroam,44:12:44:6e:07:51,-69,0,364,581
eduroam,44:12:44:6e:bf:41,-85,0,364,581
eduroam,44:12:44:6c:c7:c1,-71,0,364,581
IllinoisNet,cc:88:c7:74:69:e2,-83,0,364,581
IllinoisNet,44:12:44:6e:bf:60,-79,0,364,581
IllinoisNet,44:12:44:6d:9b:40,-84,0,364,581
IllinoisNet,44:12:44:6d:cd:90,-83,0,364,581
IllinoisNet,44:12:44:6e:bf:40,-84,0,364,581
IllinoisNet,44:12:44:6a:57:d0,-78,0,364,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,364,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,364,581
IllinoisNet,44:12:44:6c:c7:c0,-71,0,364,581
IllinoisNet,44:12:44:69:70:60,-74,0,364,581
IllinoisNet,44:12:44:6b:96:20,-85,0,364,581
IllinoisNet,44:12:44:6e:07:70,-60,0,364,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,364,581
IllinoisNet,44:12:44:6a:57:f0,-66,0,364,581
IllinoisNet,44:12:44:6e:f8:90,-85,0,364,581
IllinoisNet,44:12:44:6d:eb:f0,-73,0,364,581
IllinoisNet,44:12:44:6d:39:a0,-54,0,364,581
IllinoisNet,44:12:44:6d:cd:b0,-73,0,364,581
IllinoisNet,44:12:44:6d:16:e0,-82,0,364,581
IllinoisNet,44:12:44:6a:4b:f0,-80,0,364,581
IllinoisNet,44:12:44:6d:39:c0,-51,0,364,581
IllinoisNet,44:12:44:6d:83:10,-85,0,364,581
IllinoisNet,44:12:44:6d:ec:10,-65,0,364,581
IllinoisNet,44:12:44:6a:05:d0,-62,0,364,581
IllinoisNet,44:12:44:6a:d0:80,-73,0,364,581
IllinoisNet,44:12:44:69:70:40,-83,0,364,581
IllinoisNet,44:12:44:6c:c7:a0,-81,0,364,581
IllinoisNet,44:12:44:6a:05:b0,-76,0,364,581
IllinoisNet,44:12:44:6e:07:50,-70,0,364,581
IllinoisNet,44:12:44:6a:68:10,-84,0,364,581
eduroam,44:12:44:6d:ec:11,-63,1,364,581
eduroam,44:12:44:6e:bf:61,-79,0,364,581
eduroam,cc:88:c7:74:69:e1,-87,0,364,581
eduroam,44:12:44:6a:4b:f1,-78,0,364,581
eduroam,44:12:44:6d:9b:41,-85,0,364,581
eduroam,44:12:44:6d:16:c1,-85,0,364,581
eduroam,44:12:44:6a:d0:61,-80,0,364,581
eduroam,44:12:44:69:70:61,-79,0,364,581
eduroam,44:12:44:6b:96:21,-86,0,364,581
eduroam,44:12:44:6a:57:f1,-67,0,364,581
eduroam,44:12:44:6d:83:11,-86,0,364,581
eduroam,44:12:44:6d:eb:f1,-70,0,364,581
eduroam,44:12:44:6a:05:b1,-70,0,364,581
eduroam,44:12:44:6a:68:11,-83,0,364,581
eduroam,44:12:44:6d:39:a1,-56,0,364,581
eduroam,44:12:44:6d:cd:91,-83,0,364,581
eduroam,44:12:44:6d:cd:b1,-74,0,364,581
eduroam,44:12:44:69:70:41,-77,0,364,581
eduroam,44:12:44:6d:39:c1,-54,0,364,581
eduroam,44:12:44:6a:05:d1,-61,0,364,581
eduroam,44:12:44:6d:16:e1,-83,0,364,581
eduroam,44:12:44:6e:6d:11,-80,0,364,581
eduroam,44:12:44:6a:d0:81,-74,0,364,581
eduroam,44:12:44:6c:c7:a1,-80,0,364,581
eduroam,44:12:44:6e:f8:91,-83,0,364,581
eduroam,44:12:44:6a:57:d1,-74,0,364,581
eduroam,44:12:44:6e:07:71,-63,0,364,581
eduroam,44:12:44:6e:07:51,-77,0,364,581
eduroam,44:12:44:6e:bf:41,-85,0,364,581
eduroam,44:12:44:6c:c7:c1,-65,0,364,581
IllinoisNet,cc:88:c7:74:69:e2,-83,0,364,581
IllinoisNet,44:12:44:6e:bf:60,-79,0,364,581
IllinoisNet,44:12:44:6d:9b:40,-84,0,364,581
IllinoisNet,44:12:44:6d:cd:90,-84,0,364,581
IllinoisNet,44:12:44:6e:bf:40,-84,0,364,581
IllinoisNet,44:12:44:6a:57:d0,-74,0,364,581
IllinoisNet,44:12:44:6a:d0:60,-81,0,364,581
IllinoisNet,44:12:44:6e:6d:10,-80,0,364,581
IllinoisNet,44:12:44:6c:c7:c0,-65,0,364,581
IllinoisNet,44:12:44:69:70:60,-79,0,364,581
IllinoisNet,44:12:44:6b:96:20,-85,0,364,581
IllinoisNet,44:12:44:6e:07:70,-64,0,364,581
IllinoisNet,44:12:44:6d:16:c0,-87,0,364,581
